,Mkt,Mkt_cumret,Mkt_std
1970-11,0.3941401273885352,-0.5050023864048432,0.2470645337210342
1970-12,0.060891719745223075,-0.48172799683879586,0.23818310508868734
1971-01,0.41146496815286643,-0.3683700287810567,0.301444753315558
1971-02,0.4664968152866244,-0.11927046349318687,0.24934210199970752
1971-03,0.41961783439490463,-0.12898524810361306,0.23922803652228897
1971-04,0.24229299363057338,-0.08576435459597023,0.23633799169503167
1971-05,0.37936305732484094,0.2431761721101009,-0.09389626626586822
1971-06,0.32840764331210204,0.48453995077684964,-0.34551567385112525
1971-07,-0.03439490445859861,0.5253050212905337,-0.4290303515236459
1971-08,0.16738853503184728,0.35270771349975194,-0.47025334024051446
1971-09,-0.05528662420382152,0.14339123854273728,-0.34545321126728923
1971-10,0.3707006369426753,0.13372282141006858,-0.35342065753140317
1971-11,0.12917197452229312,0.16363148712915027,-0.3821630080782489
1971-12,-0.05273885350318458,-0.028980622629219938,-0.3142065089955065
1972-01,0.14904458598726128,-0.14805522878398117,-0.4039198465947186
1972-02,0.6163057324840766,-0.0780018521890127,-0.24307152277513944
1972-03,0.2952866242038218,-0.05776567358343826,-0.23534160951917116
1972-04,0.31261146496815306,-0.08285273514635577,-0.25730918961844496
1972-05,0.19949044585987277,-0.13115810378503495,-0.2780835333170011
1972-06,0.18318471337579634,-0.04574538661475433,-0.3467502557754748
1972-07,0.23261146496815302,-0.02006241635103942,-0.34902478703209283
1972-08,0.04458598726114661,0.02158160603025938,-0.4097385216549011
1972-09,0.12866242038216574,-0.07314624831156966,-0.4337563206327404
1972-10,0.33452229299363073,0.007214781908832291,-0.42265327391321994
1972-11,0.11286624203821671,0.0771553144385656,-0.5216166975742318
1972-12,0.20050955414012753,0.09873621982331693,-0.5323185783231602
1973-01,0.4068789808917199,0.017486434648175675,-0.754252557135022
1973-02,0.20407643312101925,-0.018653720641117727,-0.7673954412777106
1973-03,0.008407643312102059,-0.1366984993418254,-0.7126996744810338
1973-04,-0.07261146496815274,-0.23836206716297925,-0.5959731309961421
1973-05,0.11082802547770715,-0.2640469118581386,-0.5929477246320912
1973-06,-0.10929936305732468,-0.38256038077868887,-0.5043553464277147
1973-07,0.029808917197452364,-0.3875243550498552,-0.5003746454448591
1973-08,0.10012738853503197,-0.3969230840979533,-0.49971479645325645
1973-09,0.4435668789808919,-0.3626020336716249,-0.41521132965712515
1973-10,-0.005350318471337462,-0.4022441661585111,-0.39193242153996677
1973-11,0.4303184713375798,-0.3282661886509934,-0.2826578825960542
1973-12,0.1444585987261148,-0.41311234059427027,-0.38110158612433365
1974-01,-0.467515923566879,-0.6277369535288746,-0.04847775990746572
1974-02,0.21732484076433137,-0.5673908624886054,-0.029050170429111732
1974-03,0.17707006369426767,-0.4909755738757724,-0.045502202346214604
1974-04,0.15923566878980908,-0.47596613561614054,-0.042141932585177955
1974-05,0.03898089171974535,-0.4274350799352178,-0.0845473815470339
1974-06,-0.07770700636942665,-0.46268918267942616,-0.05564204666156458
1974-07,-0.04662420382165591,-0.5091113411544612,-0.03489773688616049
1974-08,0.04000000000000013,-0.6251524623855678,-0.17454476145073672
1974-09,-0.22089171974522287,-0.6876983251058459,-0.10196727341040868
1974-10,-0.2922292993630572,-0.8719517918544442,-0.20444317714595783
1974-11,-0.4048407643312101,-1.0,-0.11492683728444586
1974-12,1.0000000000000002,-0.653112694770362,0.5484057842063812
1975-01,-0.04866242038216548,-0.7255241349692518,0.5332707296015136
1975-02,0.013503184713375915,-0.7680894125341791,0.517190894244532
1975-03,0.8792356687898092,-0.5860754318809249,0.9283420096693109
1975-04,0.4588535031847135,-0.46202701503220306,0.9963157626865713
1975-05,0.3100636942675161,-0.3348255441641787,0.9881718448266716
1975-06,0.39159235668789827,-0.18060209455189472,0.9877379267353623
1975-07,0.4405095541401276,-0.029701442355099805,1.0
1975-08,0.42063694267515944,0.24587123584719994,0.8888301507346443
1975-09,-0.15770700636942664,0.31251542986644687,0.8093276893811208
1975-10,0.032866242038216684,0.5411730845970931,0.534227177870974
1975-11,-0.03643312101910817,0.08786754801827168,0.2507298289536588
1975-12,0.4527388535031849,0.30771387606339373,0.19692773422936916
1976-01,0.3090445859872613,0.4487841190784154,0.12560057912055056
1976-02,0.09656050955414025,0.1117852539912404,-0.18545869808387638
1976-03,0.7971974522292996,0.24769445757791175,0.060480303613570374
1976-04,0.18726114649681544,0.1937906257337212,0.06572206080237253
1976-05,0.29222929936305747,0.15184642631463935,0.05139787751015157
1976-06,0.09910828025477719,0.011700708674215077,0.03414065638957542
1976-07,0.10420382165605109,-0.11040720161002229,0.004580504610150138
1976-08,0.3819108280254779,0.10922478954589143,-0.1130421094919527
1976-09,0.12305732484076445,0.14850942973138193,-0.1458966750460815
1976-10,0.14649681528662434,0.23077902760571872,-0.2304426746054955
1976-11,0.2815286624203823,0.15815123379084922,-0.27197740343010146
1976-12,0.051210191082802684,0.0493503736315149,-0.2328731340251451
1977-01,0.19235668789808932,0.08941055961089667,-0.253603581541924
1977-02,0.4619108280254779,-0.03602338505294711,-0.6480538298723276
1977-03,-0.03439490445859861,-0.12338732071807795,-0.5500841959060007
1977-04,0.07261146496815299,-0.20454629987634468,-0.551197062208396
1977-05,0.10318471337579631,-0.2030477868751269,-0.5521435825354158
1977-06,0.1806369426751594,-0.17495634256836637,-0.5603992362735132
1977-07,0.09859872611464982,-0.27514536057909844,-0.6356104026879
1977-08,0.41401273885350337,-0.17275026401435134,-0.5317398855080717
1977-09,0.08891719745222944,-0.19407943469202227,-0.5209147645114318
1977-10,0.08687898089171987,-0.26352456424333326,-0.5330171291839333
1977-11,0.161783439490446,-0.2237935588814789,-0.552792437509298
1977-12,-0.044585987261146376,-0.30842445330620843,-0.4912706167491864
1978-01,0.3829299363057327,-0.33399061789260115,-0.5626630241490468
1978-02,0.19235668789808932,-0.25434923347342236,-0.6171901205717408
1978-03,-0.1276433121019107,-0.32636378612740813,-0.4989268680087696
1978-04,0.10675159235668805,-0.3251397715756294,-0.499312690149871
1978-05,0.32585987261146515,-0.276023689510269,-0.4527467969683133
1978-06,0.5826751592356689,-0.10492176998213318,-0.2447417207332585
1978-07,0.269299363057325,-0.15768300871176744,-0.2971424556401543
1978-08,0.0950318471337581,-0.15537372651025322,-0.29853484082614723
1978-09,0.44254777070063717,-0.020832708471846206,-0.2440220081348936
1978-10,0.37324840764331224,0.0635599708499664,-0.22400607459102417
1978-11,0.11235668789808931,0.13153740426418808,-0.302254554886757
1978-12,-0.41859872611464954,-0.19799214861038444,0.08236261160901726
1979-01,0.3273885350318473,-0.14908305872151756,0.10051248618364683
1979-02,0.2382165605095543,-0.004042052078493064,-0.00023871589430224383
1979-03,0.4084076433121021,0.11866009867382249,0.01152693768356361
1979-04,0.009426751592356813,-0.012069774514518516,0.05158524152731414
1979-05,0.484331210191083,-0.048483351985477374,-0.006216457876041526
1979-06,0.19133757961783454,-0.07854121088518976,-0.009330488604500031
1979-07,0.08280254777070077,-0.08334631857349906,-0.006622415650786362
1979-08,0.3910828025477709,-0.10221677951462038,-0.027789472152224493
1979-09,0.23464968152866256,-0.15320675743179474,-0.05769535837145123
1979-10,0.4746496815286626,-0.01669546115078996,0.005031240129308667
1979-11,0.1541401273885352,0.2417282421538044,-0.5043491647474115
1979-12,-0.21477707006369418,0.005142509070004575,-0.2293176368356935
1980-01,0.4695541401273887,0.09726384508034958,-0.16706731852650503
1980-02,0.2932484076433123,0.05088199884893618,-0.1954635539315488
1980-03,0.4751592356687899,0.24921416125654494,-0.20859265888397016
1980-04,0.13681528662420397,0.10147466392702642,-0.24888305875999772
1980-05,-0.44203821656050946,-0.1649324899036817,0.17229323118972073
1980-06,0.420127388535032,-0.03786873957727516,0.19976458176481304
1980-07,0.4629299363057327,-0.010657919372741076,0.22382495256812596
1980-08,0.3406369426751594,0.031253026615251533,0.23382799036377655
1980-09,0.5113375796178345,0.045401724037343494,0.24887970822329653
1980-10,0.27796178343949063,0.09650064808122738,0.2436540251671575
1980-11,0.30343949044586005,0.3326509189755019,0.04303151512403369
1980-12,0.2560509554140129,0.23834451926609945,0.012537434600705666
1981-01,0.6912101910828028,0.41287904989610114,0.15271411125977785
1981-02,-0.009936305732483941,0.19164503255171395,0.19911118871932776
1981-03,-0.050191082802547665,0.10882277711585414,0.26391969210172883
1981-04,0.23719745222929953,0.43584140093256396,-0.2220570362081633
1981-05,0.39668789808917215,0.42494143213248414,-0.22725447339497484
1981-06,0.10114649681528678,0.25876472578579324,-0.21716842639721978
1981-07,0.21783439490445874,0.20491551873880048,-0.21913952880636733
1981-08,0.10216560509554154,0.035149489176733884,-0.27546964372072
1981-09,0.13834394904458613,-0.020827245848301867,-0.2704645623086399
1981-10,-0.1398726114649681,-0.19296940573935098,-0.15504682698123506
1981-11,-0.14853503184713363,-0.33810737007704994,-0.06764436296317178
1981-12,0.465987261146497,-0.40685776409869057,-0.2900596087048086
1982-01,0.37936305732484094,-0.2765549019854256,-0.2455168827554317
1982-02,0.011974522292993756,-0.2539202160855625,-0.27151358138504955
1982-03,0.029299363057324945,-0.3263247504578695,-0.26281460614499474
1982-04,-0.09808917197452222,-0.48678212413856436,-0.29935345150252346
1982-05,0.10828025477707019,-0.484560028612429,-0.2992115622027087
1982-06,0.37783439490445875,-0.43577979335882067,-0.22554400765890592
1982-07,0.0043312101910829015,-0.46723732524654027,-0.21352360116036118
1982-08,0.04509554140127402,-0.49642936070303434,-0.21211271839176704
1982-09,0.04458598726114665,-0.436459067864728,-0.2768639207727235
1982-10,0.7600000000000002,-0.12917997675911852,0.01677871606145742
1982-11,0.24535031847133776,-0.20785945749844992,-0.056217774513701135
1982-12,0.7594904458598729,-0.07571927077512217,0.20152907391928299
1983-01,0.42369426751592376,0.08899950527298728,0.19552960897248717
1983-02,0.2157961783439492,0.16953167695939952,0.15474463728456955
1983-03,0.37222929936305754,0.3857828885584318,0.03311100793498545
1983-04,0.3171974522292995,0.48686304290330207,-0.006760457247033447
1983-05,0.3294267515923569,0.4637089951660872,-0.009681011924784766
1983-06,0.5296815286624206,0.7315070694592694,-0.08887646273132144
1983-07,0.2152866242038218,0.8266921896352049,-0.1768983155745587
1983-08,0.3442038216560511,0.9999999999999998,-0.3189784354358409
1983-09,-0.016050955414012608,0.5838433204976454,-0.3132022858934459
1983-10,0.1668789808917199,0.5438836749065074,-0.2879986540262447
1983-11,0.2387261146496817,0.3062608091953568,-0.5695521897797338
1983-12,0.01707006369426764,0.12711581509622666,-0.5081047491942378
1984-01,0.2993630573248409,0.16251403321883118,-0.5066508187966283
1984-02,0.10012738853503199,0.04883440030073444,-0.5004872617671913
1984-03,0.09452229299363071,-0.040355743262357996,-0.49012372248642055
1984-04,-0.05579617834394893,-0.1877767807431978,-0.42605640957700097
1984-05,0.22292993630573266,-0.2926064167906069,-0.6388044593332873
1984-06,0.16891719745222944,-0.3084762424612654,-0.646942801570046
1984-07,-0.11082802547770687,-0.45904570909985637,-0.6360144325395156
1984-08,0.2845859872611467,-0.3614793962586976,-0.6157425774305693
1984-09,0.05579617834394916,-0.3983599157617126,-0.6103908376555823
1984-10,0.7197452229299365,-0.24429627231841783,-0.16887909122432476
1984-11,0.1566878980891721,-0.19324227160460872,-0.19435140858821742
1984-12,0.16178343949044602,-0.24218148222766545,-0.21317252695265632
1985-01,0.10114649681528676,-0.24181453660709365,-0.2133179993204506
1985-02,0.28000000000000014,-0.17494259540538099,-0.20692240490510483
1985-03,0.5938853503184716,0.07539064991400973,-0.12359086588226464
1985-04,0.24535031847133773,0.08465007828383442,-0.12389097510047198
1985-05,0.14242038216560524,0.07354346403147721,-0.119201701522345
1985-06,0.14140127388535045,0.18481213400292185,-0.2503975123803359
1985-07,0.44662420382165624,0.25433551798803444,-0.214393426831758
1985-08,0.2463694267515925,0.3424962736253009,-0.27424489919558037
1985-09,0.14751592356687912,0.09991157531645611,-0.5361687344756965
1985-10,0.12968152866242053,0.08848338270080891,-0.5276410662020579
1985-11,-0.047133757961783346,0.0006326825899474198,-0.41935915108690136
1985-12,0.3915923566878982,0.11917549807752092,-0.40920797947528686
1986-01,0.5149044585987264,0.21709843152377095,-0.3223503190654424
1986-02,0.3844585987261148,0.13104177415085744,-0.45311328409715823
1986-03,0.21528662420382183,0.11835685115131528,-0.45155856990378085
1986-04,0.5439490445859875,0.2902038557046429,-0.36435424446336107
1986-05,0.4328662420382167,0.42482389491347583,-0.37151773312023983
1986-06,0.11337579617834409,0.2712981627112736,-0.35873894018619523
1986-07,0.41401273885350337,0.3465507929209042,-0.3399012572770721
1986-08,0.23261146496815302,0.3867490996288572,-0.3639502140915837
1986-09,-0.14853503184713368,0.25265494252633336,-0.1655639910871547
1986-10,0.4863694267515925,0.5044646424027507,-0.26460073385434146
1986-11,-0.2616560509554139,0.19065701035442034,0.04716008991451082
1986-12,0.41452229299363075,0.14929782796378732,0.009415355684685656
1987-01,0.23312101910828043,0.0865921930180823,-0.0073624931843265795
1987-02,0.011974522292993756,0.0020599712932340974,0.03839384243590138
1987-03,0.8104458598726118,0.10211808652732857,0.23874792329938632
1987-04,0.3992356687898091,0.08860421093467652,0.2296783245318741
1987-05,0.2611464968152868,0.15134105739906634,0.21408857933374947
1987-06,0.06853503184713391,0.008852949108550223,0.21543722995761327
1987-07,0.17859872611464983,-0.01271758523377381,0.2171790081658529
1987-08,0.37885350318471356,0.21227442201516367,0.10007075112133612
1987-09,0.37324840764331224,0.1649711179347148,0.06713198812491727
1987-10,0.35694267515923583,0.4587387711020299,-0.23491390257999933
1987-11,0.044585987261146626,0.28494743032335046,-0.17607871526223562
1987-12,-1.0,-0.2732520119965128,0.9263410883828347
1988-01,-0.2244585987261145,-0.35841538564360953,0.9945687715232228
1988-02,0.5205095541401276,-0.444061733099808,0.8248172041046877
1988-03,0.3829299363057327,-0.4489877646415982,0.8197708027763424
1988-04,0.41910828025477725,-0.40014987174536715,0.8579058150749828
1988-05,0.06038216560509567,-0.4028469042982189,0.8585659461919124
1988-06,0.20560509554140144,-0.39411924026273387,0.8602596246338869
1988-07,0.16484076433121034,-0.46102986982534444,0.8251685376950206
1988-08,0.42267515923566895,-0.4461826201074204,0.8408842161038423
1988-09,0.11592356687898103,-0.5194802138484257,0.8063450837876318
1988-10,0.015031847133758103,-0.5285966612342037,0.8087452251905352
1988-11,0.35337579617834414,-0.003628689618157377,-0.18733174033446476
1988-12,0.24331210191082817,0.20004239677818852,-0.46403794435643764
1989-01,0.06598726114649694,0.012182592262070246,-0.5343352038609647
1989-02,0.26165605095541417,-0.034957977372393284,-0.5768966062535583
1989-03,0.4924840764331212,-0.007273639132734544,-0.5185511092539141
1989-04,0.07006369426751606,-0.0033053132983026368,-0.5232856249116554
1989-05,0.26777070063694286,0.021504569344591495,-0.5203741807109559
1989-06,0.40840764331210205,0.12066975248870215,-0.48201139523870773
1989-07,0.36458598726114666,0.09708237834883143,-0.5087422945900322
1989-08,0.1210191082802549,0.09925316952186808,-0.5107171487626029
1989-09,0.5561783439490449,0.3347204590284606,-0.4792859891039144
1989-10,0.2647133757961785,0.2946635326011856,-0.48512535920257616
1989-11,0.14802547770700653,0.25143616581877437,-0.46133325695531024
1989-12,0.0012738853503186098,0.2215976126604582,-0.41701443755908696
1990-01,0.24127388535031863,0.21266990975145744,-0.4160806548339099
1990-02,0.24382165605095557,0.10878677363496952,-0.4983664557490771
1990-03,-0.21732484076433112,-0.015437248985437607,-0.26270312614300173
1990-04,0.23923566878980906,-0.026623050109971375,-0.26519374771989623
1990-05,0.27949044585987276,-0.07556100612369199,-0.30734223451981835
1990-06,0.017579617834395045,-0.20517490654378406,-0.30994530777418683
1990-07,0.6173248407643315,-0.023582131524298555,-0.11387901538416378
1990-08,0.1301910828025479,-0.1811795835995454,-0.2501881745221415
1990-09,0.09146496815286638,-0.24361824294371148,-0.25315382264484776
1990-10,-0.32993630573248406,-0.41396132451802153,-0.018359644830852728
1990-11,-0.12764331210191077,-0.4568282407863262,0.024660403604067627
1990-12,0.09044585987261161,-0.5034111883845817,0.00634926234192168
1991-01,0.5062420382165607,-0.42476027140651595,0.13304153900769844
1991-02,0.3095541401273887,-0.24266334007202908,0.043749307698428996
1991-03,0.4191082802547773,-0.1796530622615251,0.09387037062830816
1991-04,0.5444585987261148,-0.08435143481662591,0.19208879924009703
1991-05,0.3110828025477709,0.03242828972769862,0.1651524127774855
1991-06,0.1663694267515925,-0.13711477244605055,0.022518149649548347
1991-07,0.3635668789808919,-0.04874800363520909,0.0416144004305119
1991-08,-0.07668789808917187,-0.11586037344719907,0.10131809783170209
1991-09,0.39464968152866264,0.1892128398605758,-0.17925071179951524
1991-10,0.2952866242038218,0.38659767869318185,-0.38335394758592256
1991-11,0.09605095541401287,0.3893201036431321,-0.3865234613338927
1991-12,0.24076433121019125,0.27008433973161383,-0.4482217401594172
1992-01,-0.039999999999999925,0.11514330675072909,-0.32701293754231275
1992-02,0.7253503184713378,0.23926133130178562,-0.1095127066826378
1992-03,0.14089171974522308,0.07030528348188075,-0.18399647148754994
1992-04,0.22343949044586003,0.03480160335382193,-0.19046299214143714
1992-05,0.035414012738853626,-0.018840168381225375,-0.15520705255408984
1992-06,0.2244585987261148,-0.07229711254699123,-0.18011454221085677
1992-07,0.18318471337579634,0.03374890672456654,-0.27827803999168443
1992-08,0.050700636942675306,-0.10104445205936435,-0.28600667065765584
1992-09,0.3615286624203823,-0.07629663502947037,-0.2656316527670042
1992-10,0.04560509554140142,-0.09613616999385002,-0.25002247649961906
1992-11,0.2275159235668791,-0.10115035031243741,-0.2511292244860417
1992-12,0.21732484076433137,0.0015554467557517548,-0.3272073323539533
1993-01,0.3757961783439492,-0.12545511477271032,-0.7103653199760515
1993-02,0.24585987261146514,-0.08555224720395274,-0.7108190492055276
1993-03,0.21273885350318486,-0.08963767154536267,-0.711701006115593
1993-04,0.170955414012739,-0.036045336020084834,-0.7732981356429222
1993-05,0.28356687898089183,-0.012916274568015085,-0.7619340657488395
1993-06,0.010445859872611596,-0.0818328601301514,-0.6790131138327109
1993-07,0.31210191082802563,0.02161596585240133,-0.7121440517684595
1993-08,0.18216560509554156,-0.04870492566015294,-0.7566362722697578
1993-09,0.1485350318471339,-0.007245395327280801,-0.8145423521050742
1993-10,0.3554140127388537,0.043484056197088505,-0.7710526190493266
1993-11,0.16076433121019124,0.020449456831290624,-0.761218770109371
1993-12,0.23668789808917212,-0.03391234561571774,-0.8224772173325832
1994-01,0.07006369426751605,-0.10248986698544013,-0.7825996624992382
1994-02,0.24942675159235683,-0.08857417251553304,-0.7764854044076435
1994-03,0.31261146496815306,-0.03401949109608421,-0.7518576408406704
1994-04,0.03439490445859887,-0.13051416145373002,-0.7072968740244349
1994-05,-0.07617834394904449,-0.16422259157556685,-0.6327281523990187
1994-06,0.20203821656050971,-0.2038869526716084,-0.6671404837218591
1994-07,0.19898089171974537,-0.19780361798763074,-0.6658644081088987
1994-08,0.015031847133758103,-0.24658023724380582,-0.6231157311793785
1994-09,0.31159235668789825,-0.2615621114682842,-0.6520553315825849
1994-10,0.376815286624204,-0.18551466596193267,-0.5715476104704353
1994-11,0.054777070063694394,-0.25127777801883006,-0.5582720227875001
1994-12,0.24127388535031863,-0.1895718643925413,-0.564703200494747
1995-01,-0.033375796178343825,-0.2913367404198548,-0.5150591897655629
1995-02,0.2198726114649683,-0.3225109153931811,-0.551562048236894
1995-03,0.26675159235668805,-0.24149298428278754,-0.5519193783930567
1995-04,0.3589808917197454,-0.07906825183029412,-0.6121698061295396
1995-05,0.2886624203821658,-0.04574898120224885,-0.5996668046999122
1995-06,0.28356687898089183,-0.01264612371769469,-0.5911860618142732
1995-07,0.32891719745222947,0.11684804474802152,-0.6595717510689757
1995-08,0.31617834394904476,0.11874624424974822,-0.6583510476034637
1995-09,0.36611464968152885,0.11436760707122717,-0.6636251136516743
1995-10,0.20560509554140144,0.17993111042991433,-0.7401009825322092
1995-11,0.3462420382165607,0.22524576501014404,-0.7259338671711918
1995-12,0.10012738853503197,0.2873362212246783,-0.8901785095722736
1996-01,0.376815286624204,0.3586347599867217,-0.8795368598253983
1996-02,0.23108280254777086,0.3420881371145257,-0.8702367510633189
1996-03,0.29070063694267534,0.3111774159442531,-0.8853046337366098
1996-04,0.24127388535031863,0.2897160930895518,-0.8801905913999517
1996-05,0.21070063694267532,0.25698351115558105,-0.867155163332332
1996-06,0.2820382165605097,0.23639710188382912,-0.8764653830622684
1996-07,0.2952866242038218,0.22728229194899613,-0.8811047221912189
1996-08,0.11592356687898103,0.1195834083077737,-0.8584266598628328
1996-09,-0.1276433121019107,-0.02136960493694548,-0.5835408310749128
1996-10,0.3156687898089173,-0.03314225092887396,-0.5961297902363951
1996-11,0.4313375796178346,0.09984680899038578,-0.5522513974815755
1996-12,0.21885350318471353,0.03577108162984427,-0.586044865578594
1997-01,0.4929936305732486,0.1417616091240882,-0.48213888661360793
1997-02,0.0904458598726116,0.05758917034634076,-0.4512417481044194
1997-03,0.4303184713375798,0.13473740618405727,-0.40097907437709157
1997-04,0.1485350318471339,0.10828659069400909,-0.38940433570987865
1997-05,-0.08025477707006357,-0.04192578916638223,-0.27165198047209493
1997-06,0.3814012738853505,-0.008781545491334863,-0.2466456324539239
1997-07,0.5220382165605097,0.15573025437057758,-0.17249468588135763
1997-08,0.3814012738853505,0.3897651632596174,-0.3582273778044367
1997-09,0.5490445859872614,0.49840189782991284,-0.2881243149262017
