,Mkt,Mkt_cumret,Mkt_std
1969-11,0.772661870503597,-0.7410071942446044,0.32661870503597124
1969-12,-0.7122302158273381,-0.7525179856115107,0.31223021582733823
1970-01,-0.5453237410071943,-0.7381294964028777,0.297841726618705
1970-02,-0.9223021582733814,-0.7870503597122303,0.31510791366906465
1970-03,0.7870503597122303,-0.8330935251798561,0.3841726618705037
1970-04,-0.32661870503597124,-0.7755395683453238,0.4474820143884892
1970-05,-0.9769784172661871,-0.8302158273381295,0.4244604316546763
1970-06,-0.8906474820143885,-0.9482014388489208,0.651798561151079
1970-07,-0.8359712230215828,-0.939568345323741,0.646043165467626
1970-08,0.8978417266187051,-0.9309352517985612,0.623021582733813
1970-09,0.6892086330935252,-0.9050359712230216,0.7093525179856115
1970-10,0.6575539568345323,-0.8474820143884892,0.8158273381294965
